,loss,accuracy,val_loss,val_accuracy
0,0.771120548248291,0.40873807668685913,0.7349417209625244,0.41621899604797363
1,0.73702472448349,0.4197898507118225,0.7613295316696167,0.40776917338371277
2,0.7277395725250244,0.4226744472980499,0.7083421945571899,0.4259949028491974
3,0.7189930081367493,0.42433446645736694,0.7062076330184937,0.4264216721057892
4,0.70969158411026,0.4259311854839325,0.6806424856185913,0.43392741680145264
5,0.6793110370635986,0.434394508600235,0.6575102210044861,0.4411466717720032
6,0.6630474925041199,0.4388829171657562,0.6460005044937134,0.44369736313819885
7,0.6514940857887268,0.4420422613620758,0.6371047496795654,0.4468001425266266
8,0.644519567489624,0.4441021680831909,0.6303021311759949,0.44938957691192627
9,0.6386116743087769,0.4458041787147522,0.6265164017677307,0.4509981870651245
10,0.6345016956329346,0.44675514101982117,0.6238638758659363,0.45186764001846313
11,0.6286645531654358,0.44836845993995667,0.6194369792938232,0.4532832205295563
12,0.6233826279640198,0.45011085271835327,0.6130287051200867,0.45496246218681335
13,0.619396448135376,0.4506722390651703,0.6157493591308594,0.4539646804332733
14,0.6142370104789734,0.4523453712463379,0.6067124009132385,0.4578722417354584
15,0.6128352880477905,0.452688992023468,0.6052502393722534,0.4584372937679291
16,0.6096565127372742,0.4535306990146637,0.6020280122756958,0.45897746086120605
17,0.6049602627754211,0.45485106110572815,0.599290668964386,0.4608536660671234
18,0.6012226343154907,0.45619675517082214,0.6014152765274048,0.45893967151641846
19,0.6019813418388367,0.45602691173553467,0.6036313772201538,0.4579737186431885
20,0.602030873298645,0.4555644989013672,0.6275102496147156,0.44458669424057007
21,0.5971189737319946,0.4573694169521332,0.5958684682846069,0.46223145723342896
22,0.5945686101913452,0.4576675593852997,0.5919893980026245,0.4637127220630646
23,0.590551495552063,0.45930859446525574,0.5932798385620117,0.4633406698703766
24,0.5891558527946472,0.45930659770965576,0.597082793712616,0.46014735102653503
25,0.5898357629776001,0.45922741293907166,0.5909184813499451,0.46381616592407227
26,0.5877000689506531,0.45977458357810974,0.5888102054595947,0.46565356850624084
27,0.5842522978782654,0.4611622393131256,0.5863576531410217,0.46691396832466125
28,0.5826544165611267,0.46151694655418396,0.5868750214576721,0.4662723243236542
29,0.5805496573448181,0.4622957110404968,0.5878114700317383,0.4656933546066284
30,0.5781753063201904,0.4629267752170563,0.5858820080757141,0.4666225016117096
31,0.5820423364639282,0.46168720722198486,0.5848641395568848,0.4675407111644745
32,0.5759362578392029,0.4639434814453125,0.5806789994239807,0.46900802850723267
33,0.5758435130119324,0.46359509229660034,0.590135931968689,0.4627278447151184
34,0.5735595226287842,0.46454405784606934,0.5797116756439209,0.4698018729686737
35,0.5724961161613464,0.46502748131752014,0.5817080736160278,0.4684211015701294
36,0.5720731019973755,0.46484139561653137,0.5801565051078796,0.46980684995651245
37,0.5704774856567383,0.46554452180862427,0.5787830352783203,0.47070714831352234
38,0.5704678297042847,0.4653347134590149,0.5783151984214783,0.4704723656177521
39,0.5711709856987,0.4653077721595764,0.5940718054771423,0.46546754240989685
40,0.5736684203147888,0.4643952250480652,0.5808748006820679,0.4685414731502533
41,0.5702192187309265,0.46510231494903564,0.578319787979126,0.46918708086013794
42,0.5679266452789307,0.4659847915172577,0.5747610926628113,0.4713696837425232
43,0.5672435760498047,0.4661973714828491,0.5759750008583069,0.4704614281654358
44,0.5665143728256226,0.4663846492767334,0.5778177380561829,0.47000283002853394
45,0.5663149356842041,0.4665992259979248,0.5740143656730652,0.4718601107597351
46,0.5629163980484009,0.4678986072540283,0.5745513439178467,0.47173675894737244
47,0.5643474459648132,0.4668926000595093,0.5814377069473267,0.4664563536643982
48,0.5619459748268127,0.46776437759399414,0.5721668004989624,0.4729534089565277
49,0.5618839263916016,0.4679853022098541,0.6085315942764282,0.4550589621067047
50,0.5623582005500793,0.4682137370109558,0.5736725926399231,0.47210681438446045
51,0.5626246929168701,0.4678712785243988,0.5989748239517212,0.45868003368377686
52,0.5649755001068115,0.4668957591056824,0.573765218257904,0.4722112715244293
